"id","sortNumber","publicAccess","objectNumber","area","areaTC","category","categoryTC","archivalLevel","archivalLevelTC","title","titleTC","displayDate","displayDateTC","beginDate","endDate","dimension","dimensionTC","dimensionElement","dimensionUnit","dimensionWidth","dimensionHeight","dimensionDepth","medium","mediumTC","creditLine","creditLineTC","constituents","constituentsRole","constituentsRoleTC","images","colorPredominant","color-gray","color-white","color-black","color-orange","color-brown","color-blue","color-green","color-yellow","color-teal","color-red","color-pink","color-purple"
9242,"CA     29     2    7    11",true,"CA29/2/7/11","Design and Architecture","設計與建築","Architectural Photography","建築照片","File","案卷","Slides, United Overseas Bank (UOB) headquarters building (1971–1974), Singapore","新加坡大華銀行總部大樓（1971至1974 年）幻燈片","[1974]","[1974]",1974,1974,"5 items","5 items",,,,,,"colour slide","colour slide","M+, Hong Kong. Gift of Architects Team 3, 2015","M+，香港，建築三人小組捐贈，2015年","[]","[]","[]","[]","[{""color"":""#C6B9B4"",""value"":29.2},{""color"":""#766E80"",""value"":13.1},{""color"":""#817071"",""value"":11.4},{""color"":""#211C2D"",""value"":10.3},{""color"":""#AFADB5"",""value"":6.4},{""color"":""#3B343F"",""value"":5.9},{""color"":""#837480"",""value"":5.4},{""color"":""#3E3A36"",""value"":4.8},{""color"":""#B3AAB0"",""value"":3.9},{""color"":""#291F2E"",""value"":2.2},{""color"":""#70464F"",""value"":1.4},{""color"":""#2C1C20"",""value"":1.3}]",69.3,0,14.2,0,0,0,0,0,0,1.4,0,10.3
9243,"CA     29     2    7    12",true,"CA29/2/7/12","Design and Architecture","設計與建築","Archival Documentation","檔存文件","File","案卷","Press cuttings, United Overseas Bank (UOB) headquarters building (1971–1974), Singapore","新加坡大華銀行總部大樓（1971至1974 年）剪報","[1974]","[1974]",1974,1974,"2 items","2 items",,,,,,"printing ink on paper","printing ink on paper","M+, Hong Kong. Gift of Architects Team 3, 2015","M+，香港，建築三人小組捐贈，2015年","[]","[]","[]","[]","null",0,0,0,0,0,0,0,0,0,0,0,0
9244,"CA     29     2    7    13",true,"CA29/2/7/13","Design and Architecture","設計與建築","Archival Documentation","檔存文件","Item","單件","Extract, Building Materials and Equipment Southeast Asia","《東南亞建築材料及設備》摘錄","September 1974","September 1974",1974,1974,"overall: 29.7 x 21 cm
16 pages","overall: 29.7 x 21 cm
16 pages","overall","cm",21,29.7,,"photocopy on paper","photocopy on paper","M+, Hong Kong. Gift of Architects Team 3, 2015","M+，香港，建築三人小組捐贈，2015年","[]","[]","[]","[]","null",0,0,0,0,0,0,0,0,0,0,0,0
9245,"CA     29     2    7    14",true,"CA29/2/7/14","Design and Architecture","設計與建築","Ephemera","Ephemera","Item","單件","Invitation to opening event, United Overseas Bank (UOB) headquarters building (1971–1974), Singapore","新加坡大華銀行總部大樓（1971至1974 年）開幕活動邀請函","October 1974","October 1974",1974,1974,"sheet: 18.4 x 13.2 cm","sheet: 18.4 x 13.2 cm","sheet","cm",13.2,18.4,,"offset lithograph on paperboard","offset lithograph on paperboard","M+, Hong Kong. Gift of Architects Team 3, 2015","M+，香港，建築三人小組捐贈，2015年","[]","[]","[]","[]","[{""color"":""#E6E6DB"",""value"":18.6},{""color"":""#222226"",""value"":17.3},{""color"":""#D9D3C5"",""value"":13.1},{""color"":""#46647B"",""value"":8.1},{""color"":""#35322F"",""value"":6.8},{""color"":""#2C3031"",""value"":6.3},{""color"":""#586D8A"",""value"":5.4},{""color"":""#8FA8CE"",""value"":4.8},{""color"":""#7E756A"",""value"":3.4},{""color"":""#BDC5D9"",""value"":2.9},{""color"":""#676D7B"",""value"":2.8},{""color"":""#7C5D4F"",""value"":1.7},{""color"":""#7D7C6E"",""value"":1.4},{""color"":""#5E696F"",""value"":1.2},{""color"":""#332622"",""value"":1},{""color"":""#252B35"",""value"":1}]",11.7,31.7,32.4,0,1.7,5.4,0,0,12.8,0,0,0
9246,"CA     29     2    8     1",true,"CA29/2/8/1","Design and Architecture","設計與建築","Architectural Photography","建築照片","File","案卷","Slides showing construction progress, house for Robin Loh (1973), Stubbs Road, Hong Kong","香港司徒拔道羅新權住宅（1973年）幻燈片，顯示施工進度","[circa 1971]","[circa 1971]",1969,1973,"4 items","4 items",,,,,,"colour slide","colour slide","M+, Hong Kong. Gift of Architects Team 3, 2015","M+，香港，建築三人小組捐贈，2015年","[]","[]","[]","[]","[{""color"":""#C2C1A9"",""value"":15.1},{""color"":""#CEC6B0"",""value"":14},{""color"":""#5A5C68"",""value"":11.3},{""color"":""#3A435E"",""value"":10.7},{""color"":""#606C6F"",""value"":10.1},{""color"":""#77837A"",""value"":8.4},{""color"":""#232A4F"",""value"":7},{""color"":""#949687"",""value"":5.8},{""color"":""#908881"",""value"":5.2},{""color"":""#B2C2AD"",""value"":4.8},{""color"":""#445662"",""value"":1.6},{""color"":""#0F1746"",""value"":1.5}]",42.4,0,0,14,0,19.2,4.8,15.1,0,0,0,0
9247,"CA     29     2    8     2",true,"CA29/2/8/2","Design and Architecture","設計與建築","Architectural Photography","建築照片","File","案卷","Photographs, house for Robin Loh (1973), Stubbs Road, Hong Kong","香港司徒拔道羅新權住宅（1973年）照片","[circa 1973]","[circa 1973]",1971,1975,"2 items","2 items",,,,,,"chromogenic colour print, gelatin silver print mounted on paper","chromogenic colour print, gelatin silver print mounted on paper","M+, Hong Kong. Gift of Architects Team 3, 2015","M+，香港，建築三人小組捐贈，2015年","[]","[]","[]","[]","[{""color"":""#65665F"",""value"":30.2},{""color"":""#E9DFCE"",""value"":25.7},{""color"":""#787267"",""value"":23.8},{""color"":""#433F3A"",""value"":13},{""color"":""#F6F5ED"",""value"":2.5}]",54,28.2,13,0,0,0,0,0,0,0,0,0
9248,"CA     29     2    8     3",true,"CA29/2/8/3","Design and Architecture","設計與建築","Book/Periodical","書藉/期刊","Item","單件","Article on the house for Robin Loh (1973), Stubbs Road, Hong Kong","香港司徒拔道羅新權住宅（1973年）文章","[1973]","[1973]",1973,1973,"sheet: 25.5 x 8.2 cm","sheet: 25.5 x 8.2 cm","sheet","cm",8.2,25.5,,"printing ink on paper","printing ink on paper","M+, Hong Kong. Gift of Architects Team 3, 2015","M+，香港，建築三人小組捐贈，2015年","[]","[]","[]","[]","null",0,0,0,0,0,0,0,0,0,0,0,0
9249,"CA     29     2    9",true,"CA29/2/9","Design and Architecture","設計與建築","Archival Documentation","檔存文件","Item","單件","Brief, proposed office building at Kramat Road, Singapore","新加坡克拉末路擬建辦公大樓簡介","September 1971","September 1971",1971,1971,"overall: 29.7 x 20.5 cm
19 pages","overall: 29.7 x 20.5 cm
19 pages","overall","cm",20.5,29.7,,"typewriter ink on paper","typewriter ink on paper","M+, Hong Kong. Gift of Architects Team 3, 2015","M+，香港，建築三人小組捐贈，2015年","[]","[]","[]","[]","null",0,0,0,0,0,0,0,0,0,0,0,0
9250,"CA     29     2   10     1",true,"CA29/2/10/1","Design and Architecture","設計與建築","Architectural Photography","建築照片","File","案卷","Slides, Central Area Redevelopment Plan for Penang (KOMTAR) (1962-1986), George Town, Malaysia","馬來西亞喬治市檳城中央區域重建計劃（光大大廈）（1962至1986年）幻燈片","August 1972","August 1972",1972,1972,"20 items","20 items",,,,,,"colour slide","colour slide","M+, Hong Kong. Gift of Architects Team 3, 2015","M+，香港，建築三人小組捐贈，2015年","[]","[]","[]","[]","[{""color"":""#C8B1A8"",""value"":59.4},{""color"":""#7D6375"",""value"":10.5},{""color"":""#9B8189"",""value"":9.2},{""color"":""#392940"",""value"":7.9},{""color"":""#251C32"",""value"":3.2},{""color"":""#0C0908"",""value"":1.3},{""color"":""#18150F"",""value"":1.2},{""color"":""#664964"",""value"":1.1},{""color"":""#76556C"",""value"":1.1},{""color"":""#453845"",""value"":0.9}]",68.6,0,3.4,0,0,0,0,0,0,0,0,23.8
9251,"CA     29     2   10     2",true,"CA29/2/10/2","Design and Architecture","設計與建築","Architectural Model","建築模型","Item","單件","Photograph, architectural model, Central Area Redevelopment Plan for Penang (KOMTAR) (1962-1986), George Town, Malaysia","馬來西亞喬治市檳城中央區域重建計劃（光大大廈）（1962至1986年）建築模型照片","[circa 1972]","[circa 1972]",1970,1974,"sheet: 21 x 29.7 cm","sheet: 21 x 29.7 cm","sheet","cm",29.7,21,,"gelatin silver print mounted on paper","gelatin silver print mounted on paper","M+, Hong Kong. Gift of Architects Team 3, 2015","M+，香港，建築三人小組捐贈，2015年","[]","[]","[]","[]","[{""color"":""#F5F2EE"",""value"":59.1},{""color"":""#494946"",""value"":16.9},{""color"":""#857B6F"",""value"":8},{""color"":""#494B49"",""value"":6.9},{""color"":""#FCFCF8"",""value"":5}]",14.9,64.1,16.9,0,0,0,0,0,0,0,0,0
9252,"CA     29     2   10     3",true,"CA29/2/10/3","Design and Architecture","設計與建築","Archival Documentation","檔存文件","Item","單件","Brochure, Central Area Redevelopment Plan for Penang (KOMTAR) (1962-1986), George Town, Malaysia","馬來西亞喬治市檳城中央區域重建計劃（光大大廈）（1962至1986年）小冊子","[circa 1974]","[circa 1974]",1972,1976,"overall: 26.5 x 19 cm
6 pages","overall: 26.5 x 19 cm
6 pages","overall","cm",19,26.5,,"printing ink on paper","printing ink on paper","M+, Hong Kong. Gift of Architects Team 3, 2015","M+，香港，建築三人小組捐贈，2015年","[]","[]","[]","[]","null",0,0,0,0,0,0,0,0,0,0,0,0
9253,"CA     29     2   11",true,"CA29/2/11","Design and Architecture","設計與建築","Architectural Drawing","建築圖","Item","單件","Photograph, architectural drawing, competition to design Science Centre Singapore, Singapore","新加坡科學館設計比賽參賽作品建築繪圖照片","1972","1972",1972,1972,"sheet: 21 x 29.7 cm","sheet: 21 x 29.7 cm","sheet","cm",29.7,21,,"gelatin silver print mounted on paper","gelatin silver print mounted on paper","M+, Hong Kong. Gift of Architects Team 3, 2015","M+，香港，建築三人小組捐贈，2015年","[]","[]","[]","[]","[{""color"":""#D2CABD"",""value"":78.2},{""color"":""#868073"",""value"":12},{""color"":""#414139"",""value"":3.4},{""color"":""#7D7B6F"",""value"":2.1}]",14.1,78.2,3.4,0,0,0,0,0,0,0,0,0
9254,"CA     29     2   12",true,"CA29/2/12","Design and Architecture","設計與建築","Architectural Model","建築模型","Item","單件","Photograph, architectural model, competition to design the Public Utilities Board building, Singapore","新加坡公用事業局大樓設計比賽參賽作品建築模型照片","1972","1972",1972,1972,"sheet: 21 x 29.7 cm","sheet: 21 x 29.7 cm","sheet","cm",29.7,21,,"gelatin silver print mounted on paper","gelatin silver print mounted on paper","M+, Hong Kong. Gift of Architects Team 3, 2015","M+，香港，建築三人小組捐贈，2015年","[]","[]","[]","[]","[{""color"":""#5A5B55"",""value"":42.3},{""color"":""#43423D"",""value"":30.7},{""color"":""#787266"",""value"":8.9},{""color"":""#DED7CA"",""value"":7.8},{""color"":""#EFEFE5"",""value"":4.2},{""color"":""#372C26"",""value"":2}]",51.2,12,32.6,0,0,0,0,0,0,0,0,0
9255,"CA     29     2   13",true,"CA29/2/13","Design and Architecture","設計與建築","Architectural Photography","建築照片","File","案卷","Exterior photographs, house for Tan Tiow Phuang (1971–1973), Bournemouth Road, Singapore","新加坡波茂士路 陳兆藩住宅（1971至1973年）外部照片","1973","1973",1973,1973,"2 items","2 items",,,,,,"chromogenic colour print","chromogenic colour print","M+, Hong Kong. Gift of Architects Team 3, 2015","M+，香港，建築三人小組捐贈，2015年","[]","[]","[]","[]","[{""color"":""#E7D7C5"",""value"":44.9},{""color"":""#D1A687"",""value"":25.6},{""color"":""#7E4F56"",""value"":12.4},{""color"":""#44222C"",""value"":12.3}]",0,44.9,0,25.6,0,0,0,0,0,24.7,0,0
9256,"CA     29     2   14",true,"CA29/2/14","Design and Architecture","設計與建築","Architectural Photography","建築照片","File","案卷","Exterior photographs, house and flats, Starpoint (1971–1973), Pasir Panjang, Singapore","新加坡巴西班讓Starpoint（1971至1973 年）獨立屋及公寓外部照片","[1973]","[1973]",1973,1973,"2 items","2 items",,,,,,"chromogenic colour print, chromogenic colour print mounted on paper","chromogenic colour print, chromogenic colour print mounted on paper","M+, Hong Kong. Gift of Architects Team 3, 2015","M+，香港，建築三人小組捐贈，2015年","[]","[]","[]","[]","[{""color"":""#CEB8A8"",""value"":45.3},{""color"":""#743A40"",""value"":26.9},{""color"":""#D19C79"",""value"":17.3},{""color"":""#E1BE92"",""value"":3.6},{""color"":""#501C2C"",""value"":3.4}]",0,0,0,66.2,0,0,0,0,0,30.3,0,0
9257,"CA     29     2   15",true,"CA29/2/15","Design and Architecture","設計與建築","Archival Documentation","檔存文件","Item","單件","Brief, Singapore Telephone Board Communications Centre project, Singapore","新加坡電話局通訊中心項目簡介","July 1973","July 1973",1973,1973,"overall: 29.7 x 21 cm
33 pages","overall: 29.7 x 21 cm
33 pages","overall","cm",21,29.7,,"photocopy on paper","photocopy on paper","M+, Hong Kong. Gift of Architects Team 3, 2015","M+，香港，建築三人小組捐贈，2015年","[]","[]","[]","[]","null",0,0,0,0,0,0,0,0,0,0,0,0
9258,"CA     29     2   16",true,"CA29/2/16","Design and Architecture","設計與建築","Architectural Model","建築模型","Item","單件","Photograph, architectural model, Telecentre II, Singapore","新加坡電訊中心第二期建築模型照片","[circa 1974]","[circa 1974]",1972,1976,"sheet: 21 x 29.7 cm","sheet: 21 x 29.7 cm","sheet","cm",29.7,21,,"chromogenic colour print mounted on board","chromogenic colour print mounted on board","M+, Hong Kong. Gift of Architects Team 3, 2015","M+，香港，建築三人小組捐贈，2015年","[]","[]","[]","[]","[{""color"":""#382226"",""value"":55.1},{""color"":""#845541"",""value"":19.1},{""color"":""#D4C5B1"",""value"":9.8},{""color"":""#6A3C38"",""value"":7},{""color"":""#BC9176"",""value"":2.7},{""color"":""#DBD9C2"",""value"":1.9}]",0,0,55.1,12.5,19.1,0,0,1.9,0,7,0,0
9259,"CA     29     2   17     1",true,"CA29/2/17/1","Design and Architecture","設計與建築","Architectural Photography","建築照片","File","案卷","Construction photographs, Sabah State Mosque (1970–1975), Kota Kinabalu, Malaysia","馬來西亞亞庇沙巴州立清真寺（1970至1975年）施工照片","19 January 1975","19 January 1975",1975,1975,"2 items","2 items",,,,,,"chromogenic colour print","chromogenic colour print","M+, Hong Kong. Gift of Architects Team 3, 2015","M+，香港，建築三人小組捐贈，2015年","[]","[]","[]","[]","[{""color"":""#BBAC98"",""value"":46.3},{""color"":""#965436"",""value"":20.5},{""color"":""#81391A"",""value"":8},{""color"":""#B48062"",""value"":6.1},{""color"":""#BDBB9F"",""value"":6.1},{""color"":""#691C15"",""value"":5.2},{""color"":""#782E25"",""value"":4.1}]",0,0,0,52.4,8,0,0,6.1,0,29.8,0,0
9260,"CA     29     2   17     2",true,"CA29/2/17/2","Design and Architecture","設計與建築","Architectural Photography","建築照片","File","案卷","Negatives, building plans, Sabah State Mosque (1970–1975), Kota Kinabalu, Malaysia","馬來西亞亞庇沙巴州立清真寺（1970至1975年）建築平面圖負片","24 June 1975","24 June 1975",1975,1975,"2 items","2 items",,,,,,"black-and-white negative","black-and-white negative","M+, Hong Kong. Gift of Architects Team 3, 2015","M+，香港，建築三人小組捐贈，2015年","[]","[]","[]","[]","null",0,0,0,0,0,0,0,0,0,0,0,0
9261,"CA     29     2   18     1",true,"CA29/2/18/1","Design and Architecture","設計與建築","Architectural Model","建築模型","Item","單件","Photograph, architectural model, Perbadanan Nasional Berhad (PERNAS) headquarters building (Menara Tun Razak) (1980–1983), Kuala Lumpur, Malaysia","馬來西亞吉隆坡國家企業公司總部大樓（1980至1983年）建築模型照片","30 July 1974","30 July 1974",1974,1974,"sheet: 8.8 x 12.6 cm","sheet: 8.8 x 12.6 cm","sheet","cm",12.6,8.8,,"chromogenic colour print","chromogenic colour print","M+, Hong Kong. Gift of Architects Team 3, 2015","M+，香港，建築三人小組捐贈，2015年","[]","[]","[]","[]","[{""color"":""#875F45"",""value"":44.1},{""color"":""#C2967E"",""value"":22.4},{""color"":""#F5DDC1"",""value"":17.7},{""color"":""#442E28"",""value"":5},{""color"":""#F5D3AE"",""value"":2.9},{""color"":""#413636"",""value"":2.8},{""color"":""#785939"",""value"":1.3}]",0,0,2.8,43,45.4,0,0,0,0,5,0,0
9262,"CA     29     2   18     2",true,"CA29/2/18/2","Design and Architecture","設計與建築","Architectural Model","建築模型","File","案卷","Photograph, architectural model, Perbadanan Nasional Berhad (PERNAS) headquarters building (Menara Tun Razak) (1980–1983), Kuala Lumpur, Malaysia","馬來西亞吉隆坡國家企業公司總部大樓（1980至1983年）建築模型照片","[circa 1977]","[circa 1977]",1975,1979,"2 items","2 items",,,,,,"chromogenic colour print","chromogenic colour print","M+, Hong Kong. Gift of Architects Team 3, 2015","M+，香港，建築三人小組捐贈，2015年","[]","[]","[]","[]","[{""color"":""#7D3A3D"",""value"":52.3},{""color"":""#DCC4B5"",""value"":24.8},{""color"":""#BD907F"",""value"":15.1},{""color"":""#9A6551"",""value"":4.2}]",0,0,0,39.9,0,0,0,0,0,56.5,0,0
9263,"CA     29     2   18     3",true,"CA29/2/18/3","Design and Architecture","設計與建築","Architectural Drawing","建築圖","Item","單件","Photograph, rendering, Perbadanan Nasional Berhad (PERNAS) headquarters building (Menara Tun Razak) (1980–1983), Kuala Lumpur, Malaysia","馬來西亞吉隆坡國家企業公司總部大樓（1980至1983年）示意圖照片","[circa 1977]","[circa 1977]",1975,1979,"sheet: 25.6 x 20.2 cm","sheet: 25.6 x 20.2 cm","sheet","cm",20.2,25.6,,"gelatin silver print","gelatin silver print","M+, Hong Kong. Gift of Architects Team 3, 2015","M+，香港，建築三人小組捐贈，2015年","[]","[]","[]","[]","null",0,0,0,0,0,0,0,0,0,0,0,0
9264,"CA     29     2   19",true,"CA29/2/19","Design and Architecture","設計與建築","Architectural Photography","建築照片","File","案卷","Photographic panels, Airline House (1975), Singapore","新加坡航空總部（1975年）硬板照","[circa 1975]","[circa 1975]",1973,1977,"6 items","6 items",,,,,,"chromogenic colour print mounted on board","chromogenic colour print mounted on board","M+, Hong Kong. Gift of Architects Team 3, 2015","M+，香港，建築三人小組捐贈，2015年","[]","[]","[]","[]","[{""color"":""#E7DFCF"",""value"":46.7},{""color"":""#393733"",""value"":23.3},{""color"":""#7F796B"",""value"":12.6},{""color"":""#333336"",""value"":5.2},{""color"":""#F1EFE3"",""value"":3.6},{""color"":""#353024"",""value"":3.5},{""color"":""#757469"",""value"":3.3}]",15.9,50.2,32,0,0,0,0,0,0,0,0,0
9265,"CA     29     2   20     1",true,"CA29/2/20/1","Design and Architecture","設計與建築","Architectural Photography","建築照片","File","案卷","Slides showing construction process, Ardmore Park development (1977), Singapore","新加坡雅茂園發展項目（1977年）幻燈片，顯示施工進度","January 1976","January 1976",1976,1976,"3 items","3 items",,,,,,"colour slide","colour slide","M+, Hong Kong. Gift of Architects Team 3, 2015","M+，香港，建築三人小組捐贈，2015年","[]","[]","[]","[]","[{""color"":""#8F826F"",""value"":36.9},{""color"":""#131312"",""value"":23.8},{""color"":""#C8C3D6"",""value"":9.5},{""color"":""#212021"",""value"":8.2},{""color"":""#222138"",""value"":6.4},{""color"":""#867763"",""value"":5.4},{""color"":""#544B6D"",""value"":1.7},{""color"":""#7C7491"",""value"":1.5},{""color"":""#13110C"",""value"":1.2},{""color"":""#040100"",""value"":0.7}]",9.5,0,33.9,0,42.3,6.4,0,0,0,0,0,3.2
9266,"CA     29     2   20     2",true,"CA29/2/20/2","Design and Architecture","設計與建築","Architectural Photography","建築照片","File","案卷","Exterior photographs, Ardmore Park development (1977), Singapore","新加坡雅茂園發展項目（1977年）外部照片","[circa 1977]","[circa 1977]",1975,1979,"2 items","2 items",,,,,,"chromogenic colour print","chromogenic colour print","M+, Hong Kong. Gift of Architects Team 3, 2015","M+，香港，建築三人小組捐贈，2015年","[]","[]","[]","[]","[{""color"":""#7E5947"",""value"":25.3},{""color"":""#3E2623"",""value"":22.2},{""color"":""#D9C7B2"",""value"":20},{""color"":""#847875"",""value"":6.6},{""color"":""#413945"",""value"":4.7},{""color"":""#C69F85"",""value"":4.7},{""color"":""#3C3031"",""value"":3.9},{""color"":""#6A413C"",""value"":3.2},{""color"":""#DABE99"",""value"":2.5},{""color"":""#544E5A"",""value"":2.3}]",8.9,0,8.6,27.2,25.3,0,0,0,0,25.4,0,0
9267,"CA     29     2   20     3",true,"CA29/2/20/3","Design and Architecture","設計與建築","Architectural Photography","建築照片","File","案卷","Negatives of exterior, Ardmore Park development (1977), Singapore","新加坡雅茂園發展項目（1977年）外部負片","[circa 1977]","[circa 1977]",1975,1979,"2 items","2 items",,,,,,"colour negative","colour negative","M+, Hong Kong. Gift of Architects Team 3, 2015","M+，香港，建築三人小組捐贈，2015年","[]","[]","[]","[]","null",0,0,0,0,0,0,0,0,0,0,0,0
9268,"CA     29     2   21",true,"CA29/2/21","Design and Architecture","設計與建築","Archival Documentation","檔存文件","Item","單件","Feasibility study and report, re-development of Amber Mansions Site, Orchard Road, Singapore","新加坡烏節路Amber Mansions重建計劃可行性研究及報告","14 January 1977","14 January 1977",1977,1977,"overall: 29.7 x 21 cm
63 pages","overall: 29.7 x 21 cm
63 pages","overall","cm",21,29.7,,"typewriter ink and printing ink on paper","typewriter ink and printing ink on paper","M+, Hong Kong. Gift of Architects Team 3, 2015","M+，香港，建築三人小組捐贈，2015年","[]","[]","[]","[]","null",0,0,0,0,0,0,0,0,0,0,0,0
9269,"CA     29     2   22     1",true,"CA29/2/22/1","Design and Architecture","設計與建築","Architectural Drawing","建築圖","Item","單件","Photograph, rendering, CIAS Flight Kitchen (1979), Singapore","新加坡樟宜機場膳食工場（1979年）示意圖照片","[circa 1977]","[circa 1977]",1975,1979,"sheet: 20.2 x 25 cm","sheet: 20.2 x 25 cm","sheet","cm",25,20.2,,"chromogenic colour print","chromogenic colour print","M+, Hong Kong. Gift of Architects Team 3, 2015","M+，香港，建築三人小組捐贈，2015年","[]","[]","[]","[]","[{""color"":""#DEC9B9"",""value"":35.6},{""color"":""#7C4731"",""value"":25.3},{""color"":""#C49A80"",""value"":22.1},{""color"":""#462824"",""value"":7.8},{""color"":""#683B35"",""value"":3.7},{""color"":""#D1A877"",""value"":3.3}]",0,35.6,0,25.4,25.3,0,0,0,0,11.5,0,0
9270,"CA     29     2   22     2",true,"CA29/2/22/2","Design and Architecture","設計與建築","Architectural Model","建築模型","File","案卷","Photographs, architectural model, CIAS Flight Kitchen (1979), Singapore","新加坡樟宜機場膳食工場（1979年）建築模型照片","[circa 1977]","[circa 1977]",1975,1979,"17 items","17 items",,,,,,"chromogenic colour print","chromogenic colour print","M+, Hong Kong. Gift of Architects Team 3, 2015","M+，香港，建築三人小組捐贈，2015年","[]","[]","[]","[]","null",0,0,0,0,0,0,0,0,0,0,0,0
9271,"CA     29     2   22     3",true,"CA29/2/22/3","Design and Architecture","設計與建築","Architectural Drawing","建築圖","File","案卷","Photographs, architectural model, CIAS Flight Kitchen (1979), Singapore","新加坡樟宜機場膳食工場（1979年）建築模型照片","[circa 1977]","[circa 1977]",1975,1979,"3 items","3 items",,,,,,"gelatin silver print, chromogenic colour print","gelatin silver print, chromogenic colour print","M+, Hong Kong. Gift of Architects Team 3, 2015","M+，香港，建築三人小組捐贈，2015年","[]","[]","[]","[]","[{""color"":""#35342F"",""value"":38.4},{""color"":""#857E6D"",""value"":19.5},{""color"":""#E0D9C9"",""value"":12.5},{""color"":""#303230"",""value"":9.1},{""color"":""#6B6A5D"",""value"":7.8},{""color"":""#312C21"",""value"":5},{""color"":""#F0EFE3"",""value"":3.4}]",27.3,15.9,52.5,0,0,0,0,0,0,0,0,0
9272,"CA     29     2   22     4",true,"CA29/2/22/4","Design and Architecture","設計與建築","Architectural Photography","建築照片","Item","單件","Negatives, lobby, CIAS Flight Kitchen (1979), Singapore","新加坡樟宜機場膳食工場（1979年）大堂負片","[circa 1979]","[circa 1979]",1977,1981,"sheet: 3.5 x 22.7 cm","sheet: 3.5 x 22.7 cm","sheet","cm",22.7,3.5,,"colour negative","colour negative","M+, Hong Kong. Gift of Architects Team 3, 2015","M+，香港，建築三人小組捐贈，2015年","[]","[]","[]","[]","null",0,0,0,0,0,0,0,0,0,0,0,0
9273,"CA     29     2   22     5",true,"CA29/2/22/5","Design and Architecture","設計與建築","Architectural Drawing","建築圖","File","案卷","Negatives, CIAS Flight Kitchen (1979), Singapore","新加坡樟宜機場膳食工場（1979年）大堂負片","[circa 1979]","[circa 1979]",1977,1981,"sheet: 20.2 x 25 cm","sheet: 20.2 x 25 cm","sheet","cm",25,20.2,,"colour negative","colour negative","M+, Hong Kong. Gift of Architects Team 3, 2015","M+，香港，建築三人小組捐贈，2015年","[]","[]","[]","[]","null",0,0,0,0,0,0,0,0,0,0,0,0
9274,"CA     29     2   23     1",true,"CA29/2/23/1","Design and Architecture","設計與建築","Architectural Drawing","建築圖","File","案卷","Negatives, architectural drawings, Bank of Ceylon headquarters building (1986), Colombo, Sri Lanka","斯里蘭卡科倫坡錫蘭銀行總部大樓（1986年）建築繪圖負片","October 1980","October 1980",1980,1980,"10 items","10 items",,,,,,"black-and-white negative","black-and-white negative","M+, Hong Kong. Gift of Architects Team 3, 2015","M+，香港，建築三人小組捐贈，2015年","[]","[]","[]","[]","[{""color"":""#A2938D"",""value"":52.6},{""color"":""#B2A59D"",""value"":22.7},{""color"":""#9C6749"",""value"":13.4},{""color"":""#85484A"",""value"":7.5}]",75.3,0,0,0,13.4,0,0,0,0,7.5,0,0
9275,"CA     29     2   23     2",true,"CA29/2/23/2","Design and Architecture","設計與建築","Architectural Drawing","建築圖","Item","單件","Printed rendering of exterior, Bank of Ceylon headquarters building (1986), Colombo, Sri Lanka","斯里蘭卡科倫坡錫蘭銀行總部大樓（1986年）外部示意圖印刷本","[circa 1980]","[circa 1980]",1978,1982,"sheet: 18.4 x 14.5 cm","sheet: 18.4 x 14.5 cm","sheet","cm",14.5,18.4,,"offset lithograph on paperboard","offset lithograph on paperboard","M+, Hong Kong. Gift of Architects Team 3, 2015","M+，香港，建築三人小組捐贈，2015年","[]","[]","[]","[]","[{""color"":""#837C73"",""value"":43.1},{""color"":""#C9BFB1"",""value"":42.3},{""color"":""#48423B"",""value"":7.3},{""color"":""#6E6E66"",""value"":5.2}]",90.6,0,7.3,0,0,0,0,0,0,0,0,0
9276,"CA     29     2   23     3",true,"CA29/2/23/3","Design and Architecture","設計與建築","Architectural Photography","建築照片","Item","單件","Exterior photograph, Bank of Ceylon headquarters building (1986), Colombo, Sri Lanka","斯里蘭卡科倫坡錫蘭銀行總部大樓（1986年）外部照片","24 September 1986","24 September 1986",1986,1986,"sheet: 8.8 x 13 cm","sheet: 8.8 x 13 cm","sheet","cm",13,8.8,,"chromogenic colour print","chromogenic colour print","M+, Hong Kong. Gift of Architects Team 3, 2015","M+，香港，建築三人小組捐贈，2015年","[]","[]","[]","[]","[{""color"":""#535B80"",""value"":30.2},{""color"":""#EACDA1"",""value"":11.6},{""color"":""#EFDEBF"",""value"":10.2},{""color"":""#412A27"",""value"":8.7},{""color"":""#7E5D4B"",""value"":8.3},{""color"":""#7E8596"",""value"":7.8},{""color"":""#8D99A1"",""value"":4.3},{""color"":""#847472"",""value"":4},{""color"":""#C29676"",""value"":4},{""color"":""#B8BAAC"",""value"":1.5},{""color"":""#664140"",""value"":1.4},{""color"":""#796E76"",""value"":1},{""color"":""#9DA8AD"",""value"":0.9},{""color"":""#8F7453"",""value"":0.9},{""color"":""#3E3134"",""value"":0.8}]",19.6,0,0.8,15.6,9.2,30.2,0,10.2,0,10.1,0,0
